Policies,Emissions,Energy
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",45.86879828,6.88846E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",42.3961873,6.86579E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",47.61801586,7.17356E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",42.67554067,7.13965E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",48.0639011,7.38891E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 1120, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",42.38130182,7.34334E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",131.7725316,1.99059E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",115.1967863,1.98192E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",130.4653133,1.98843E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",112.9849589,1.97867E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",130.4352241,2.00449E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",111.431562,1.99332E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",131.5297714,2.03757E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",110.4223733,2.02474E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",135.2200491,2.10697E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",110.7086104,2.0919E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",135.3267791,2.14536E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",108.9007389,2.12828E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",118.0371186,1.77537E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",104.5137545,1.7691E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",116.3701199,1.76757E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",102.1419135,1.76031E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",116.0750274,1.77877E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",100.4957683,1.77022E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",116.6444432,1.80395E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",99.20101836,1.79388E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",119.628434,1.86299E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",99.15432555,1.85088E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",119.2913589,1.89343E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",97.20755332,1.8795E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",100.5004898,1.50162E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",89.5617029,1.49696E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",98.92512886,1.4918E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",87.54303393,1.48635E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",98.07001545,1.49303E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",85.90038326,1.48656E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",98.70177063,1.51447E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",84.89968721,1.50671E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",101.2442361,1.56582E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",84.80510496,1.55626E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",100.6684894,1.59067E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -20, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",82.92994336,1.5795E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",82.95906074,1.23471E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",74.72399359,1.23131E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",81.45878684,1.22136E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",72.88644775,1.21747E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",80.81343248,1.22118E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",71.64318985,1.21647E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",80.73798486,1.22963E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",70.60658398,1.22396E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",83.07343359,1.27122E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",70.58815656,1.26408E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",82.34960886,1.29145E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",68.88536558,1.28289E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",64.53783501,9.58294E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",58.87301484,9.56101E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",63.56556272,9.48777E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",57.88183991,9.4625E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",63.30797196,9.48674E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",57.11830413,9.45617E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",62.34875864,9.43367E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",55.91602819,9.39695E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",64.71401934,9.79848E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",56.27640984,9.74954E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",64.186267,9.95803E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",54.9318311,9.89732E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",46.43299244,6.77567E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",43.22244127,6.76638E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",45.04832916,6.65461E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",42.06087222,6.64438E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",45.1282267,6.70028E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",41.95502338,6.68513E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",44.16747498,6.61829E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",41.04923289,6.59977E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",45.46732003,6.84021E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",41.03465133,6.81253E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",45.60249088,6.99422E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.2, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",40.50026543,6.95707E+11
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",141.0186137,2.19832E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",122.5657415,2.18939E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",138.889814,2.20009E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",119.7229672,2.19027E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",137.732984,2.21574E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",117.4235527,2.20475E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",138.414755,2.2529E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",115.8463388,2.24036E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",142.0523227,2.3258E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",115.6240168,2.31104E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",142.8799259,2.37369E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",113.5724173,2.35689E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",123.072075,1.92075E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",108.1964556,1.91509E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",120.6094731,1.91767E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",105.3339288,1.91123E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",119.2382488,1.92881E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",102.973647,1.92132E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",119.5767534,1.96051E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",101.3978573,1.95158E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",122.7710815,2.02565E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",100.9999789,2.0147E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",123.3665587,2.06782E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",98.9812901,2.05501E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",104.5501103,1.61264E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",92.56332164,1.60846E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",102.3697729,1.6069E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",90.12603015,1.6021E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",100.676181,1.60921E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",87.97130394,1.60362E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",100.7873395,1.63325E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",86.58092806,1.62652E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",103.4308691,1.68974E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",86.10743482,1.68125E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",103.4707523,1.72332E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",83.96952589,1.71324E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",85.96864656,1.31473E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",76.92661299,1.31169E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",84.12753324,1.30496E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",74.87924182,1.30152E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",82.80826521,1.30466E+12
"('Phase-Out:', 2040, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",73.22750735,1.30059E+12
